seller,product_url,commercial_residential,breadth,sub_category,pallet_quantity,thickness,description,created_at,container_quantity,taxonomy,purl,title,cell,manufacturer,cell_technology,ledger_alias,min_wattage,updated_at,product_id,variant,wattage_per_panel,dimension_or_size,sku,channel_name,product_document,image_url,max_wattage,weight,data_source_type,handle,data_source,enable_purl,seller_alias,name,category,frame,module_per_pallet,module_per_container,protection,price,feature_products,max_price,min_price,operating_range_min,efficiency,peak_output_power,operating_range_max,communication_type,is_inventory,color
Inxeption Marketplace,,Residential,996,Solar Panels,31.0 / pallet,35,<h3>JAM72S10  -410/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance.,2023-11-09T08:37:36Z,682 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-420w-mbb-half-cell-module-400-420-watt-410w-,,144,JA Solar,Monocrystalline,inxeptionmarketplace-app,410,2023-11-09T08:37:36Z,cldc1jv1wfeki0872xthybr0x,,410,2015,JAM72S10  -410/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c3a059b3-be26-449a-a9af-4fa6a8b95c1d/Mono+420W+MBB+Half-Cell+Module+-+400+-+420+Watt+%28410W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3b26fa18-b518-40ae-b164-5be48cc162d3/Mono%20420W%20MBB%20Half-Cell%20Module%20-%20400%20-%20420%20Watt%20%28410W%29_img.jpg'],410,22.4,Products,inxeptionenergymarketplace-mono-420w-mbb-half-cell-module-400-420-watt-410w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Mono 420W MBB Half-Cell Module - 400 - 420 Watt (410W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,<h3>JKM410M-54HL4</h3><h3><span style='color:#000'>Product Description</span></h3>Multi Busbar Technology. Better light trapping and current collection to improve module power output and reliability. Reduced Hot Spot Loss. Optimized electrical design and lower operating current for reduced hot spot loss and better temperature coefficient. PID Resistance. Excellent Anti-PID performance guarantee via optimized mass-production process and materials control. Durability Against Extreme Environmental Conditions.High salt mist and ammonia resistance. Enhanced Mechanical Load. Certified to withstand: wind load (2400 Pascal) and snow load (5400 Pascal).,2023-11-09T08:37:36Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-pro-54hc-400-420-watt-mono-facial-module-410w-,,108,Jinko Solar,Monocrystalline,inxeptionmarketplace-app,410,2023-11-09T08:37:36Z,cldc1jsxbfdyw0872ay3rofaf,,410,1722,JKM410M-54HL4,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/df6202fc-2d60-43fa-b166-55043b198135/Tiger%20Pro%2054HC.%20400-420%20Watt.%20Mono-Facial%20Module.%20%20%28410W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/263fa7e7-a5f2-4b9d-a161-3f933df302a0/Tiger%20Pro%2054HC.%20400-420%20Watt.%20Mono-Facial%20Module.%20%20%28410W%29_img.jpg'],410,9.98,Products,inxeptionenergymarketplace-tiger-pro-54hc-400-420-watt-mono-facial-module-410w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Tiger Pro 54HC. 400-420 Watt. Mono-Facial Module.  (410W),Solar & Energy Storage,Anodized Aluminum Alloy,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1096,Solar Panels,31.0 / pallet,35,"<h3>RSM110-8-550M</h3><h3><span style='color:#000'>Product Description</span></h3>Global, Tier 1 bankable brand, with independently certified state-of-the-art automated manufacturing. Industry leading lowest thernal co-efficient of power. Industry leading 12 years product warranty. Excellent low irradiance performance. Excellent PID resistance. Positive power tolerance of 0~+3%. Dual stage 100% EL Inspection warranting defect-free product. Module Imp binning radically reduces string mismatch losses. Excellent wind load 2400Pa and snow load 5400Pa under certain installation method. Comprehensive product and system certification. IEC61215:2016; IEC61730-1/-2:2016;.  ISO 9001:2015 Quality Management System.  ISO 14001:2015 Environmental Management System.  ISO 45001:2018 Occupational Health and Safety  Management System<br/>",2023-11-09T08:37:36Z,620 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rsm110-8-530m-555m-530-555-watt-550w-,,110,Risen Energy,Monocrystalline,inxeptionmarketplace-app,550,2023-11-09T08:37:36Z,cldc1j2s1fdfm0872zj6gc87g,,550,2384,RSM110-8-550M,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/234af51f-348a-48dc-a63e-1dcf14076421/RSM110-8-530M-555M%20-%20530%20-%20555%20Watt%20%28550W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/21a3d1d2-904a-4bce-addf-fd7b066c75c3/RSM110-8-530M-555M%20-%20530%20-%20555%20Watt%20%28550W%29_img.jpg'],550,29,Products,inxeptionenergymarketplace-rsm110-8-530m-555m-530-555-watt-550w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,RSM110-8-530M-555M - 530 - 555 Watt (550W),Solar & Energy Storage,Anodized Aluminum Alloy,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,992,Solar Panels,31.0 / pallet,35,"<h3>CHSM6610P/HV - 275</h3><h3><span style='color:#000'>Product Description</span></h3>OUTPUT POSITIVE TOLERANCE. Guaranteed 0~+5W positive tolerance ensures power output reliability.. INNOVATIONAL 5-BUSBAR CELLS. Reduces the cell series resistance and internal stress, decreases the risk of mirco-crack and improves the module output. PID RESISTANCE. Excellent PID resistance at 96 hours (@85xC /85%) test, and also can be improved to meet higher standards for the particularly harsh environment.. EXCELLENT MECHANICAL LOAD CAPABILITY. Certified to withstand: snow load (6000 Pa) and wind load (3600 Pa).. HIGHER RELIABILITY AND DURABILITY. Effectively deals with harsh environments,such as sand, salt mist and ammonia resistance.. PASSED HAIL TEST. Certified to hail resistence: ice ball size (d=45mm) and ice ball velocity (v=30.7m/s).. EXCELLENT LOW-LIGHT PERFORMANCE. With the deep textured ARC glass and cell surface texturing process, achieve the excellent performance at the haze, cloudy days and other low light conditions.<br/>",2023-11-09T08:37:36Z,868 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-polycrystalline-pv-module-penta-classic-265-280-watt-275w-,,,Astronergy,Monocrystalline,inxeptionmarketplace-app,275,2023-11-09T08:37:36Z,cldc1hy99fcoy0872fb7z3w4w,,275,1650,CHSM6610P/HV - 275,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/5d756ca4-df73-4823-a9dc-67f9332375a3/Polycrystalline%20PV%20Module%20-%20PENTA%20Classic%20-%20265%20-%20280%20Watt%20%28275W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dea7a5ff-37a2-4eea-891c-09d70198a341/Polycrystalline%20PV%20Module%20-%20PENTA%20Classic%20-%20265%20-%20280%20Watt%20%28275W%29_img.jpg'],275,18.4,Products,inxeptionenergymarketplace-polycrystalline-pv-module-penta-classic-265-280-watt-275w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Polycrystalline PV Module - PENTA Classic - 265 - 280 Watt (275W),Solar & Energy Storage,Aluminum,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1215,Solar Panels,46.0 / pallet,,"<h3>FS-7525A-TR1 - 525</h3><h3><span style='color:#000'>Product Description</span></h3>More Lifetime Energy per Nameplate Watt. Industryxs best (0.3%/yr) warranted degradation rate (>89% power output after 30 years). Superior temperature coefficient, spectral and shading response. Unmatched Quality and Reliability. End-to-end manufacturing process for globally consistent quality. Tested and certified to IEC standards and beyond. Durable glass/glass construction. Immune to and warranted against power loss from cell cracking. 30-year Linear Performance Warranty. 12-year Limited Product Warranty. Optimized Module Design. Optimized back rail mount design enhances installation velocity. Frameless design improves soiling and snow shedding. Dual junction box design reduces wire management complexity and cost. Industryxs Most Eco-efficient PV Solution. Industry leading carbon footprint, water footprint and energy payback time. Globally available PV module recycling services. Americaxs Solar Company. Designed, responsibly sourced, and manufactured in the USA<br/>",2023-11-09T08:37:36Z,10 / 53ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-series-7-tr1-505-540-watt-525w-,,268,First Solar,Thin-film,inxeptionmarketplace-app,525,2023-11-09T08:37:36Z,cldc1hxw9fckr0872chzlemxp,,525,2300,FS-7525A-TR1 - 525,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6cd117ff-f2d1-4515-ab3f-4111a19859cc/Series%207%20TR1-%20505%20-%20540%20Watt%20%28525W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3cbf6022-bdf5-4905-8dfb-b59bfe6d1407/Series%207%20TR1-%20505%20-%20540%20Watt%20%28525W%29_img.jpg'],525,39.7,Products,inxeptionenergymarketplace-series-7-tr1-505-540-watt-525w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Series 7 TR1- 505 - 540 Watt (525W),Solar & Energy Storage,Silicone,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1016,Solar Panels,31.0 / pallet,35,"<h3>TSM-DEG15VC.20(II) - 470</h3><h3><span style='color:#000'>Product Description</span></h3>High power.  Up to 485W front power and 20.6% module efficiency with 1/3-cut and MBB (Multi Busbar) technology enable higher BOS savings.  Lower resistance and good reflection effect of MBB ensure higher power. High reliability.  Improved PID resistance through cell process and module material control.  Resistant to salt, acid, and ammonia.  Proven to be reliable in high temperature and humidity areas.  Mechanical performance: Up to 5400 Pa positive load and 2400 Pa negative load. High energy generation.  Up to 25% additional power gain from back side depending on the albedo.  Excellent IAM and low light performance validated by 3rd party with cell  process and module material optimization.  Better anti-shading performance and lower operating temperature. Easy to install.  Frame design makes module compatible with all racking and installation methods.  Easy to handle during transportation and install as normal framed module<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:36Z,589 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-252-layout-module-465-485-watt-470w-,,252,Trina Solar,Monocrystalline PERC,inxeptionmarketplace-app,470,2023-11-09T08:37:36Z,cldc1hwjufc4g0872kdy6gucm,,470,2315,TSM-DEG15VC.20(II) - 470,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/11b7c34f-f237-48c6-b8ff-d8523d87dc6c/Duomax%20BIFACIAL%20DUAL%20GLASS%20252%20LAYOUT%20MODULE%20-%20465%20-%20485%20Watt%20%28470W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/a02771b6-31e7-4378-a6f7-d6c3eeca077d/Duomax%20BIFACIAL%20DUAL%20GLASS%20252%20LAYOUT%20MODULE%20-%20465%20-%20485%20Watt%20%28470W%29_img.jpg'],470,30,Products,inxeptionenergymarketplace-duomax-bifacial-dual-glass-252-layout-module-465-485-watt-470w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Duomax BIFACIAL DUAL GLASS 252 LAYOUT MODULE - 465 - 485 Watt (470W),Solar & Energy Storage,Anodized Aluminum Alloy,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,"<h3>JAM54S31  -390/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:36Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-light-jam54s31-380-405-watt-390w-,,108,JA Solar,Monocrystalline,inxeptionmarketplace-app,390,2023-11-09T08:37:36Z,cldc1htyufbfp08723azbt0fi,,390,1722,JAM54S31  -390/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8dc70aad-5d91-4a01-9deb-dd87d25552ed/Deep%20Blue%203.0%20Light%20-%20JAM54S31%20-%20380%20-%20405%20Watt%20%28390W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d4038290-adaf-410d-9775-b5030639fa16/Deep%20Blue%203.0%20Light%20-%20JAM54S31%20-%20380%20-%20405%20Watt%20%28390W%29_img.jpg'],390,21.5,Products,inxeptionenergymarketplace-deep-blue-3-0-light-jam54s31-380-405-watt-390w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Deep Blue 3.0 Light - JAM54S31 - 380 - 405 Watt (390W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,992,Solar Panels,31.0 / pallet,35,"<h3>CHSM6610M(BL) - 300</h3><h3><span style='color:#000'>Product Description</span></h3>OUTPUT POSITIVE TOLERANCE. Guaranteed 0~+5W positive tolerance ensures power output reliability.. INNOVATIONAL 5-BUSBAR CELLS. Reduces the cell series resistance and internal stress, decreases the risk of mirco-crack and improves the module output. PID RESISTANCE. Excellent PID resistance at 96 hours (@85xC /85%) test, and also can be improved to meet higher standards for the particularly harsh environment.. EXCELLENT MECHANICAL LOAD CAPABILITY. Certified to withstand: snow load (6000 Pa) and wind load (3600 Pa).. THE-STATE-OF-THE-ART APPEARANCE. Full black designed for a better aesthetic appearance and building integration.. PASSED HAIL TEST. Certified to hail resistence: ice ball size (d=45mm) and ice ball velocity (v=30.7m/s).. LOWER TEMPERATURE COEFFICIENT. Improved temperature coefficient decreases power loss in the hightemperature application<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:36Z,868 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-290-310-watt-300w-,,,Astronergy,Monocrystalline,inxeptionmarketplace-app,300,2023-11-09T08:37:36Z,cldc1fw82f9g8087264ga6mnv,,300,1650,CHSM6610M(BL) - 300,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b0d38a11-9751-4864-958e-681280dc0a6b/Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20-%20290%20-%20310%20Watt%20%28300W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1c272abb-17a0-4e96-a150-bc9857d85e71/Monocrystalline%20PV%20Module%20-%20PENTA%2B%20Premium%20-%20290%20-%20310%20Watt%20%28300W%29_img.jpg'],300,18.4,Products,inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-290-310-watt-300w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Monocrystalline PV Module - PENTA+ Premium - 290 - 310 Watt (300W),Solar & Energy Storage,Aluminum,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,600,Solar Panels,,6.8,"<h3>FS-4117-2 FS-4117A-2 - 117.5</h3><h3><span style='color:#000'>Product Description</span></h3>PROVEN ENERGY YIELD ADVANTAGE. Generates more energy than conventional crystalline silicon solar modules with the same power. Superior temperature coefficient resulting in greater energy yield in typical field operating temperatures. Superior spectral response resulting in a proven energy yield advantage in humid environments. Anti-reflective coated glass (Series 4Ax) enhances energy production. ADVANCED PERFORMANCE & RELIABILITY. Long-term power-output warranted for 25 years. Compatible with advanced 1500V plant architectures. Highly predictable energy in all climates and applications. Independently certified for reliable performance in high temperature, high humidity, extreme desert and coastal environments based on accelerated life and stress tests . CERTIFICATIONS & TESTS. PID-Free, Thresher Test, Long-Term Sequential Test, and ATLAS 25+1. IEC 61646 1500V, IEC 61730 1500V, CE. IEC 61701 Salt Mist Corrosion, IEC 60068-2-68 Dust and Sand Resistance. ISO 9001:2008 and ISO 14001:2004. UL 1703 and ULC 1703 Listed Class B Fire Rating (Class A Spread of Flame). CSI Eligible (CA-USA), FSEC (FL-USA), MCS (UK), CEC Listed (Australia), JET (Japan)2, SII (Israel), InMetro (Brazil)2<br/>",2023-11-09T08:37:36Z,,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-first-solar-series-4x-pv-module-105-117-5-watt-117-5w-,,105,First Solar,Thin-film,inxeptionmarketplace-app,117,2023-11-09T08:37:36Z,cldc1fvv2f9c70872i4ga8q32,,117.5,1200,FS-4117-2 FS-4117A-2 - 117.5,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4c5388ce-7c98-4404-8446-0aafcc276cdd/First%20Solar%20Series%204x%20PV%20Module%20-%20105%20-%20117.5%20Watt%20%28117.5W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/594f78e6-a635-4733-87d8-d94546f5d5d7/First%20Solar%20Series%204x%20PV%20Module%20-%20105%20-%20117.5%20Watt%20%28117.5W%29_img.jpg'],117,12,Products,inxeptionenergymarketplace-first-solar-series-4x-pv-module-105-117-5-watt-117-5w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,First Solar Series 4x PV Module - 105 - 117.5 Watt (117.5W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,"<h3>JAM54S31  -395/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:36Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-light-jam54s31-380-405-watt-395w-,,108,JA Solar,Monocrystalline,inxeptionmarketplace-app,395,2023-11-09T08:37:36Z,cldc1fuq6f8zy08721135yic1,,395,1722,JAM54S31  -395/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/106f6ba6-0ee6-472e-affa-2f9fe40d38b6/Deep%20Blue%203.0%20Light%20-%20JAM54S31%20-%20380%20-%20405%20Watt%20%28395W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f48ae5e5-49de-4754-8db8-5af7a0edea44/Deep%20Blue%203.0%20Light%20-%20JAM54S31%20-%20380%20-%20405%20Watt%20%28395W%29_img.jpg'],395,21.5,Products,inxeptionenergymarketplace-deep-blue-3-0-light-jam54s31-380-405-watt-395w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Deep Blue 3.0 Light - JAM54S31 - 380 - 405 Watt (395W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1002,Solar Panels,27.0 / pallet,40,"<h3>JKM395M-72HL-V</h3><h3><span style='color:#000'>Product Description</span></h3>Diamond Half-Cell Technology. World-record breaking efficient Monocrystalline PERC half-cell solar cells deliver high power in a small footprint. Thick and Tough. Fire Type 1 rated module engineered with a thick frame, 3.2mm front side glass, and thick backsheet for added durability. Shade Tolerant. Twin array design allows continued performance even with shading by trees or debris. Power Boost in Cloudy Conditions. A special film diffuses light, boosting performance even with shading by trees or debris. Protected Against All Environments. Certified to withstand humidity, heat, rain, marine environments, wind, hailstorms, and packed snow.. <br/>",2023-11-09T08:37:36Z,594 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-eagle-72hm-g2-395-415-watt-monocrystalline-perc-half-cell-module-395w-,,144,Jinko Solar,Monocrystalline PERC,inxeptionmarketplace-app,395,2023-11-09T08:37:36Z,cldc1fsp8f8nb08725vznngal,,395,2008,JKM395M-72HL-V,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8b7e24fd-958c-45c8-85d1-8c34426b5037/Eagle+72HM+G2.+395-415+Watt.+Monocrystalline+PERC+Half+Cell+Module.+%28395W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/35c6109d-e1a5-4ec3-a4e0-d205e5a66b82/Eagle%2072HM%20G2.%20395-415%20Watt.%20Monocrystalline%20PERC%20Half%20Cell%20Module.%20%28395W%29_img.jpg'],395,10.21,Products,inxeptionenergymarketplace-eagle-72hm-g2-395-415-watt-monocrystalline-perc-half-cell-module-395w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Eagle 72HM G2. 395-415 Watt. Monocrystalline PERC Half Cell Module. (395W),Solar & Energy Storage,Anodized Aluminum Alloy,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1134,Solar Panels,36.0 / pallet,30,"<h3>STP545S-C72/Pmh+</h3><h3><span style='color:#000'>Product Description</span></h3>High module conversion efficiency . Module efficiency up to 21.3% achieved through advancedcell technology and manufacturing process.. Lower operating temperature. Lower operating temperature and temperature coefficient increases the power output.. Suntech current sorting process. Up to 2%power loss caused by current mismatch could be diminished by current sorting technique to maximize system power output.. Extended wind and snow load tests. Module certified to withstand extreme wind (2400 Pascal) and snow loads (5400 Pascal) *.. Excellent weak light performance. More power output in weak light condition, such as cloudy, morning and sunset.. Withstanding harsh environment. Reliable quality leads to a better sustainability even in harsh environment like desert, farm and coastline.",2023-11-09T08:37:36Z,720 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-v-half-cell-bifacial-module-530-550-watt-545w-,,144,Suntech Power,Monocrystalline,inxeptionmarketplace-app,545,2023-11-09T08:37:36Z,cldc1eitjf7jf0872id8rxq9s,,545,2278,STP545S-C72/Pmh+,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2e976cb4-c0f6-4acd-993e-a430ab378668/Ultra%20V%20Half-cell%20Bifacial%20Module%20-%20530%20-%20550%20Watt%20%28545W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/74633f02-1683-4b4b-aa2c-a60888d21737/Ultra%20V%20Half-cell%20Bifacial%20Module%20-%20530%20-%20550%20Watt%20%28545W%29_img.jpg'],545,32,Products,inxeptionenergymarketplace-ultra-v-half-cell-bifacial-module-530-550-watt-545w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Ultra V Half-cell Bifacial Module - 530 - 550 Watt (545W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1029,Solar Panels,36.0 / pallet,30,"<h3>JKM415N-6RL3</h3><h3><span style='color:#000'>Product Description</span></h3>Multi Busbar Technology. MBB solar cell adopts new technology to improve the efficiency of modules, offers a better aesthetic appearance. PID Resistance. Excellent Anti-PID performance guarantee via optimized mass-production process and materials control. Durability Against Extreme Environmental Conditions. High salt mist and ammonia resistance. Hot 2.0 Technology. The N-type module with Hot 2.0 technology has better reliability and lower LID/LETID. Enhanced Mechanical Load. Certified to withstand: wind load (2400 Pascal) and snow load (5400 Pascal).",2023-11-09T08:37:36Z,864 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-n-type-66tr-400-420-watt-mono-facial-module-415w-,,132,Jinko Solar,N-type Monocrystalline,inxeptionmarketplace-app,415,2023-11-09T08:37:36Z,cldc1efcof6ov08723jrxe0yd,,415,1855,JKM415N-6RL3,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b840c955-e561-4300-9a38-35483040fa8b/Tiger%20N%20Type%2066TR.%20400-420%20Watt.%20Mono-Facial%20Module.%20%28415W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6b03e989-70f6-43af-81d1-1a88b0e8d5fa/Tiger%20N%20Type%2066TR.%20400-420%20Watt.%20Mono-Facial%20Module.%20%28415W%29_img.jpeg'],415,9.43,Products,inxeptionenergymarketplace-tiger-n-type-66tr-400-420-watt-mono-facial-module-415w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Tiger N Type 66TR. 400-420 Watt. Mono-Facial Module. (415W),Solar & Energy Storage,Black,,,,,,,,,,,,,,
